obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
1,BH1_S_1570,1561730259,0,20190628 09:57:39,9:57:39,,1561730251,0.002399877,5.62337418,390.1523126,246.6383193,23.68024996,37.45932227,0.072261145,2.331343238,0.071039527,0.044507742,316.9671755,27.66327112,26.73745161,3.524338681,10.18500918,0.346211297,3.399224199,3.178127385,-105.8345679,-77.02325161,-7.089535226,127.0198208,0.018820971,-0.422073153,4.605502922,0,0,1,0,50898,1999.994839,1685.995573,0.842999962,0.188000005,9,0.5,0: Broadleaf,1561730251,390.1523226,399.9907742,3.605915161,0.019476413,600.0662258,95.81204839,0.199998839,26.12463548,26.73745161,999.9,9997.559032,725.255129,7.290950645,1999.994839,0.899999774,0.100000174,28,41744.4871,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,399.991775,0.03603286,0.026013927,1,390.198925,-0.989134252,0.095859634,1,0.019522295,-0.001844444,0.000260041,1,3.583696,0.481587102,0.046390799,1,4,4,4-Apr,100,100,5.198,-0.021,3,618.551,332.849,25.5005,25.9385,30.0004,25.8513,25.8202,19.1506,100,0,-999.9,400,0,103.387,103.948
2,BH1_S_1570,1561730328,69,20190628 09:58:48,9:58:48,,1561730320,0.0026869,3.870924899,293.0045738,202.8963784,19.48032133,28.13171578,0.081907468,2.332476703,0.08034248,0.050352167,316.9672014,27.62620953,26.77579677,3.532299281,11.34521855,0.386925563,3.410472541,3.145373717,-118.4922707,-74.85401613,-6.889772942,116.7311416,0.01883527,-0.422393817,4.60836415,0,0,1,0,50842,1999.995806,1685.996327,0.842999931,0.187999936,9,0.5,0: Broadleaf,1561730320,293.0045806,299.9910968,4.030005161,0.016347416,600.0671613,95.81118065,0.200002452,26.18052903,26.77579677,999.9,10005.24516,725.550129,7.075633548,1999.995806,0.900000613,0.099999329,28,41744.49032,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,299.9842,0.051941477,0.027498364,1,293.052875,-0.960763123,0.094892357,1,0.016322768,0.000509333,0.000212499,1,4.015705,0.310074911,0.02981452,1,4,4,4-Apr,100,100,5.198,-0.021,3,619.064,332.313,25.5635,25.9943,30.0003,25.904,25.8727,15.2466,100,0,-999.9,300,0,103.377,103.937
3,BH1_S_1570,1561730395,136,20190628 09:59:55,9:59:55,,1561730387,0.002926963,1.864092191,196.3384806,153.3996888,14.72803639,18.85062681,0.090158526,2.331926681,0.088265844,0.055332893,316.9671227,27.6031868,26.80873871,3.539150681,12.30563393,0.421017821,3.421341989,3.118132861,-129.0790774,-72.20681347,-6.650574687,109.0306572,0.018828331,-0.422238199,4.606975643,0,0,1,0,50742,1999.994839,1685.995611,0.842999981,0.187999969,9,0.5,0: Broadleaf,1561730387,196.3384839,199.9962258,4.385106129,0.014403358,600.0671935,95.81088387,0.199978387,26.2343871,26.80873871,999.9,10001.59,725.6292903,7.869107419,1999.994839,0.900000355,0.099999635,28,41744.47742,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,199.99255,0.058370218,0.015792324,1,196.3871,-0.993170051,0.098115187,1,0.014351168,0.000616698,0.000188089,1,4.36842875,0.367125633,0.035394928,1,4,4,4-Apr,100,100,5.198,-0.021,3,619.314,331.763,25.6213,26.0431,30.0003,25.9492,25.9166,11.1749,100,0,-999.9,200,0,103.372,103.929
4,BH1_S_1570,1561730463,203.5,20190628 10:01:02,10:01:02,,1561730455,0.00324541,-0.321210391,99.97908767,99.92801429,9.594187329,9.599090935,0.101679847,2.332058744,0.099279597,0.062260682,316.9670583,27.51830528,26.80929032,3.539265507,13.61135916,0.466173111,3.424882894,3.073092395,-143.1225813,-70.0784284,-6.454758821,97.31128971,0.018829997,-0.422275561,4.60730902,0,0,1,0,50492,1999.993871,1685.994901,0.843000034,0.18800001,9,0.5,0: Broadleaf,1561730455,99.9790871,99.98398065,4.855414194,0.011489823,600.0686129,95.81099677,0.19999071,26.2519,26.80929032,999.9,10002.46323,726.299129,7.109800323,1999.993871,0.9,0.100000039,28,41744.47742,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,99.9799,0.046379254,0.017190622,1,100.0289575,-0.924685283,0.095476031,1,0.011536213,0.000138955,0.00026707,1,4.83383225,0.473870265,0.045663565,1,4,4,4-Apr,100,100,5.198,-0.021,3,619.777,331.115,25.6722,26.0846,30.0004,25.991,25.9581,6.96216,100,0,-999.9,100,0,103.364,103.921
5,BH1_S_1570,1561730525,265.5999999,20190628 10:02:04,10:02:04,,1561730517,0.003598354,-1.446570672,51.87899611,69.37242894,6.660594532,4.981012819,0.114985165,2.331955039,0.111925692,0.070221659,316.9682669,27.43785987,26.80276129,3.537906612,15.04674677,0.516336159,3.431546813,3.021570452,-158.6874302,-65.11625217,-5.998763104,87.16582144,0.018828689,-0.422246221,4.60704723,0,0,1,0,50782,2000.000323,1686.000315,0.843000021,0.188000123,9,0.5,0: Broadleaf,1561730517,51.87899355,49.98937742,5.377822258,0.009946435,600.0702903,95.81214194,0.199986129,26.28481613,26.80276129,999.9,10001.64871,726.3923226,6.828996129,2000.000323,0.899998355,0.100001613,28,41744.56774,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,49.98621,0.071745356,0.020172342,1,51.9249325,-0.886116083,0.089321205,1,0.009918636,0.001097447,0.000222152,1,5.35417925,0.506932994,0.048864477,1,4,4,4-Apr,100,100,5.198,-0.021,3,620.26,330.677,25.7166,26.1165,30.0001,26.0243,25.9907,4.8534,100,0,-999.9,50,0,103.359,103.917
6,BH1_S_1570,1561730597,338.0999999,20190628 10:03:17,10:03:17,,1561730589,0.00396246,6.939375238,387.3053748,282.7516611,27.14718451,37.1854596,0.12985306,2.332489142,0.125966502,0.079068566,316.9681273,27.30019046,26.73836452,3.524528021,16.59428652,0.568751893,3.427395882,2.955776129,-174.7444648,-59.61077828,-5.487985547,77.12489868,0.018835427,-0.422397337,4.608395553,0,0,1,0,50920,2000,1686.000052,0.843000026,0.18800007,9,0.5,0: Broadleaf,1561730589,387.3053871,400.0150645,5.92383871,0.016013513,600.0664839,95.81070323,0.199995355,26.26431935,26.73836452,999.9,10005.37839,727.1945484,6.983634839,2000,0.899999129,0.100000871,28,41744.57419,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,400.029875,-0.20491182,0.028940618,1,387.2584,0.870664165,0.092830706,1,0.016077463,-0.000897561,0.000205586,1,5.907609,0.343610657,0.033145841,1,4,4,4-Apr,100,100,5.198,-0.021,3,620.826,330.834,25.7488,26.1421,30.0001,26.053,26.0178,19.1814,100,0,-999.9,400,0,103.357,103.917
7,BH1_S_1570,1561730658,398.5999999,20190628 10:04:17,10:04:17,,1561730650,0.003964892,6.997965751,387.204536,281.7940408,27.05525082,37.17578913,0.129686441,2.33230035,0.125809386,0.07896955,316.9678133,27.32966367,26.76585484,3.530233792,16.57319712,0.569043162,3.433514713,2.96119063,-174.85174,-59.26443009,-5.458117981,77.39352521,0.018833045,-0.422343919,4.607918939,0,0,1,0,50743,2000.000645,1686.000273,0.842999865,0.187999859,9,0.5,0: Broadleaf,1561730650,387.2045484,400.0027742,5.926870645,0.015501823,600.0730968,95.81073871,0.199988645,26.29452581,26.76585484,999.9,10004.10935,727.2814839,7.391446452,2000.000645,0.900001419,0.099998474,28,41744.58065,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,399.991325,0.231365854,0.03100757,1,387.19745,0.313125704,0.034733953,1,0.015509958,0.000228947,0.000190685,1,5.94159475,-0.438245066,0.04258626,1,4,4,4-Apr,100,100,5.198,-0.021,3,620.765,330.6,25.7744,26.1559,30.0001,26.0681,26.0348,19.184,100,0,-999.9,400,0,103.356,103.917
8,BH1_S_1570,1561730778,519.0999999,20190628 10:06:18,10:06:18,,1561730770,0.002371245,9.046732707,584.3348226,349.6324659,33.56727528,56.10041904,0.070212055,2.331925173,0.069058423,0.043263585,316.967757,27.92542131,26.96280645,3.571348579,9.910078795,0.341949976,3.45052732,3.229398603,-104.5719035,-73.48788141,-6.778675887,132.1292962,0.018828312,-0.422237772,4.606971838,0,0,1,0,50670,1999.999355,1685.999523,0.843000033,0.187999909,9,0.5,0: Broadleaf,1561730770,584.3348387,599.9815484,3.561707419,0.017914106,600.0686774,95.80733548,0.199982355,26.37826452,26.96280645,999.9,10001.95032,728.3733226,7.658549032,1999.999355,0.900001419,0.099998668,28,41744.59355,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,599.9879,0.011166979,0.035046255,1,584.24635,2.308120075,0.222797952,0,0.01789286,0.000193911,0.000119491,1,3.60646675,-1.17048394,0.112636615,0,2,4,4-Feb,100,100,5.198,-0.021,3,618.748,330.203,25.8297,26.1758,30.0001,26.0909,26.0623,26.6178,100,0,-999.9,600,0,103.356,103.917
9,BH1_S_1570,1561730860,601.0999999,20190628 10:07:40,10:07:40,,1561730852,0.00169484,10.2719913,782.588756,404.0244635,38.78905382,75.13376074,0.048132288,2.331205101,0.047586937,0.029790319,316.9675635,28.22284206,27.08065161,3.596148795,7.073222949,0.245214418,3.466798944,3.350934377,-74.74242691,-78.25237824,-7.227537481,156.7452208,0.018819229,-0.422034081,4.605154262,0,0,1,0,50803,1999.997097,1685.997562,0.843000005,0.188000013,9,0.5,0: Broadleaf,1561730852,782.5887742,799.9843548,2.55413871,0.018656794,600.0672581,95.80669677,0.199999161,26.45801935,27.08065161,999.9,9997.191935,728.8319355,7.355636452,1999.997097,0.899999839,0.100000161,28,41744.54194,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,800.0053,-0.373666041,0.056998333,1,782.5443,0.948585366,0.094961361,1,0.018675108,0.000409269,0.000249146,1,2.5732295,-0.41179182,0.039644087,1,4,4,4-Apr,100,100,5.198,-0.021,3,617.9,330.131,25.8648,26.1846,30.0001,26.1018,26.0743,33.639,100,0,-999.9,800,0,103.357,103.92
10,BH1_S_1570,1561730928,668.5999999,20190628 10:08:47,10:08:47,,1561730920,0.001502439,11.83248839,980.021463,485.4503324,46.60716758,94.09000573,0.042200966,2.332555057,0.041781348,0.026150696,316.968113,28.30274904,27.10599032,3.601500856,6.274283249,0.217761656,3.470701704,3.3837392,-66.25754332,-79.08466123,-7.301804189,164.3241043,0.018836259,-0.422415988,4.608561962,0,0,1,0,50893,1999.999677,1685.999855,0.843000064,0.188000083,9,0.5,0: Broadleaf,1561730920,980.0214839,999.9765484,2.268159032,0.019872029,600.0691935,95.80812581,0.199981452,26.4771,27.10599032,999.9,10006.08935,729.0813226,7.170391613,1999.999677,0.899999097,0.100000945,28,41744.58387,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,999.982575,-0.239949075,0.060627093,1,979.966275,0.84630019,0.106916319,1,0.019895198,-0.001184567,0.000198895,1,2.2752895,-0.153397563,0.014768039,1,4,4,4-Apr,100,100,5.198,-0.021,3,617.824,330.22,25.892,26.1956,30.0002,26.1172,26.0898,40.3486,100,0,-999.9,1000,0,103.362,103.927
11,BH1_S_1570,1561730996,736.5999999,20190628 10:09:55,10:09:55,,1561730988,0.001420872,13.05406929,1177.929654,595.4222396,57.16624003,113.0925331,0.039634423,2.331650176,0.039263909,0.024572944,316.96746,28.371904,27.15336452,3.61152592,5.927356832,0.206235426,3.479382656,3.405290495,-62.66043965,-79.68250112,-7.363162865,167.2613563,0.018824843,-0.422159977,4.606277674,0,0,1,0,50666,1999.997097,1685.997529,0.842999988,0.187999955,9,0.5,0: Broadleaf,1561730988,1177.929677,1200.01871,2.14807129,0.02159251,600.0706774,95.80956774,0.200013742,26.51947419,27.15336452,999.9,9999.874516,729.0751613,7.561833548,1999.997097,0.900000581,0.099999426,28,41744.52903,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,1200.00425,0.27478424,0.051082654,1,1177.88625,0.920487805,0.097588101,1,0.021596108,5.94E-05,0.000168299,1,2.15233225,-0.094130094,0.009060779,1,4,4,4-Apr,100,100,5.198,-0.021,3,617.642,330.168,25.9171,26.2152,30.0002,26.1369,26.1094,46.8134,100,0,-999.9,1200,0,103.359,103.923
12,BH1_S_1570,1561731082,822.5999999,20190628 10:11:21,10:11:21,,1561731074,0.001248453,14.07996085,1476.121265,753.0469609,72.30086037,141.7240133,0.034475513,2.331683141,0.034194811,0.021396786,316.9678184,28.46075027,27.18229032,3.617659008,5.210455421,0.181650352,3.486266307,3.436008656,-55.05675914,-79.10416495,-7.311901835,175.4949925,0.018825259,-0.422169302,4.606360885,0,0,1,0,50678,1999.999677,1685.999642,0.842999957,0.187999932,9,0.5,0: Broadleaf,1561731074,1476.12129,1500.002903,1.891972581,0.023042539,600.0660645,95.8111,0.199991097,26.55300968,27.18229032,999.9,9999.935484,729.4739355,7.51926,1999.999677,0.900000774,0.099999203,28,41744.56774,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,1499.99875,-0.358311445,0.092768192,1,1476.07475,0.992082552,0.101365366,1,0.023055005,8.49E-06,0.000175532,1,1.9045165,-0.272541163,0.02622402,1,4,4,4-Apr,100,100,5.198,-0.021,3,617.512,330.235,25.9529,26.2421,30.0001,26.1612,26.1335,56.0497,100,0,-999.9,1500,0,103.353,103.916
13,BH1_S_1570,1561731202,943.0999999,20190628 10:13:22,10:13:22,,1561731194,0.000837815,14.72683215,1975.453522,844.0041096,81.03443931,189.6670487,0.022599334,2.331371466,0.022478332,0.014059775,316.9683169,28.60604758,27.24810645,3.631647772,3.526920004,0.12305322,3.488971103,3.508594552,-36.94764908,-85.7117198,-7.926854962,186.382093,0.018821328,-0.422081137,4.605574172,0,0,1,0,50718,2000.002903,1686.002412,0.842999982,0.187999919,9,0.5,0: Broadleaf,1561731194,1975.453548,2000.023871,1.281645484,0.026662271,600.0616129,95.81192258,0.199978774,26.56617097,27.24810645,999.9,9997.76129,730.8584839,11.55290645,2000.002903,0.900001065,0.099998952,28,41744.65161,1561729819,9:50:19,2,5.198,-0.021,400,0,0.32,0.03,1999.9895,0.376660413,0.100646659,1,1975.37425,1.924615385,0.191544871,0,0.026692108,-0.000995553,0.000158214,1,1.29226075,-0.281792083,0.027109237,1,3,4,4-Mar,100,100,5.198,-0.021,3,617.161,330.385,25.9757,26.262,30.0002,26.1831,26.1532,70.3429,100,0,-999.9,2000,0,103.35,103.915
14,BH1_S_1588,1561731436,1176.6,20190628 10:17:15,10:17:15,,1561731428,0.001595235,4.820258574,391.8146043,198.6931566,19.07624927,37.61756664,0.044233179,2.331105364,0.043772129,0.027398603,316.9669151,28.36199371,27.37476129,3.658700278,6.610518138,0.230626749,3.488784758,3.428073529,-70.34986895,-101.7331448,-9.415558578,135.4683428,0.018817971,-0.422005871,4.604902529,10,2,1,0,50693,1999.992581,1685.993838,0.843000046,0.188000044,9,0.5,0: Broadleaf,1561731428,391.8146129,399.9815806,2.402147097,0.015327274,600.0716129,95.80859032,0.199996968,26.56526452,27.37476129,999.9,9996.326129,730.5909032,9.667762258,1999.992581,0.899999581,0.100000458,28,41744.4129,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,399.983175,-0.024326454,0.033052903,1,391.840525,-0.535058161,0.052617007,1,0.01528605,0.001160337,0.000207307,1,2.4019475,0.007269794,0.001117727,1,4,4,4-Apr,100,100,5.332,-0.022,3,602.061,326.417,25.9978,26.2975,30,26.2253,26.1948,19.193,100,0,-999.9,400,0,103.343,103.909
15,BH1_S_1588,1561731505,1246.1,20190628 10:18:25,10:18:25,,1561731497,0.001666452,3.221570213,294.415962,168.2343341,16.15198274,28.26653407,0.046168386,2.332406633,0.045666635,0.028586273,316.9675196,28.38089828,27.4405,3.672810771,6.881698167,0.240693101,3.497582939,3.432117669,-73.49052354,-104.6804399,-9.68818507,129.108371,0.018834386,-0.422373991,4.608187253,9,1,1,0,50651,1999.996452,1685.997116,0.843000054,0.188000037,9,0.5,0: Broadleaf,1561731497,294.4159677,299.9836452,2.506989032,0.013856961,600.067129,95.80885806,0.199978806,26.60801613,27.4405,999.9,10005.01806,730.5893548,10.33672129,1999.996452,0.89999971,0.100000342,28,41744.50645,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,299.972575,0.173798949,0.031843278,1,294.462725,-0.934004948,0.093603682,1,0.013811162,-5.37E-05,0.000182433,1,2.50178525,0.111562738,0.010730091,1,4,4,4-Apr,100,100,5.332,-0.022,3,602.545,325.951,26.0293,26.3086,30.0001,26.2361,26.2058,15.2761,100,0,-999.9,300,0,103.342,103.909
16,BH1_S_1588,1561731575,1316.1,20190628 10:19:35,10:19:35,,1561731567,0.001784919,1.470215647,197.2541587,139.4955464,13.39271143,18.93800981,0.04954786,2.331872528,0.048970331,0.030657784,316.9672998,28.38478373,27.49771935,3.685131261,7.346631055,0.25758523,3.50616804,3.427546031,-78.71491829,-106.616826,-9.874536836,121.7610187,0.018827648,-0.422222879,4.606838946,9,1,1,0,50670,1999.995161,1685.996169,0.843000124,0.188000012,9,0.5,0: Broadleaf,1561731567,197.2541613,199.9872903,2.68295129,0.013067448,600.0699032,95.80816774,0.199997226,26.64964194,27.49771935,999.9,10001.51065,730.5769355,10.3134529,1999.995161,0.900000355,0.0999998,28,41744.47419,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,199.9823,0.070890214,0.013962808,1,197.2977,-0.883420685,0.087727191,1,0.013078428,-0.000104668,0.000123325,1,2.67499425,0.173795491,0.016711685,1,4,4,4-Apr,100,100,5.332,-0.022,3,602.839,325.369,26.0573,26.3197,30.0001,26.2471,26.2168,11.1943,100,0,-999.9,200,0,103.338,103.907
17,BH1_S_1588,1561731642,1383.2,20190628 10:20:42,10:20:42,,1561731634,0.001919736,-0.430560981,100.3368717,107.3239051,10.30395723,9.63314589,0.053529175,2.332391316,0.052855933,0.033094741,316.9675462,28.37790512,27.52836129,3.69174391,7.87715324,0.276785559,3.513776497,3.414958351,-84.66035403,-105.8641787,-9.805953606,116.6370598,0.018834193,-0.422369657,4.608148585,9,1,1,0,50537,1999.997097,1685.997523,0.842999985,0.188000007,9,0.5,0: Broadleaf,1561731634,100.336871,99.98,2.882941613,0.011961755,600.0673548,95.80803871,0.199996258,26.68645806,27.52836129,999.9,10005.00097,730.8472581,8.562751613,1999.997097,0.899999839,0.100000139,28,41744.52581,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,99.98101,0.054384559,0.016589542,1,100.388775,-0.952553933,0.099177993,1,0.012043285,-0.001609414,0.000186645,1,2.8744555,0.180251631,0.017388015,1,4,4,4-Apr,100,100,5.332,-0.022,3,603.323,324.849,26.0869,26.3375,30.0002,26.2647,26.2344,6.97102,100,0,-999.9,100,0,103.334,103.903
18,BH1_S_1588,1561731704,1445.2,20190628 10:21:44,10:21:44,,1561731696,0.002052345,-1.370990068,51.8857863,86.47988896,8.302833809,4.981494147,0.057508321,2.332230046,0.056731996,0.035526374,316.9675162,28.36722023,27.55149355,3.696742798,8.400522571,0.295729247,3.520367266,3.401013551,-90.50840912,-104.7625572,-9.707250052,111.9892999,0.018832158,-0.422324027,4.607741459,8,1,1,0,50787,1999.996452,1685.997073,0.843000032,0.188000039,9,0.5,0: Broadleaf,1561731696,51.88578387,49.98924194,3.080229355,0.011537413,600.0670323,95.80886452,0.199975323,26.71829355,27.55149355,999.9,10003.83387,730.9561935,8.720455806,1999.996452,0.899999581,0.100000442,28,41744.48065,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,49.982185,0.105129384,0.01783765,1,51.9399925,-0.999898527,0.103348837,1,0.01162018,-0.000368461,0.000278449,1,3.07110275,0.195695102,0.018903685,1,4,4,4-Apr,100,100,5.332,-0.022,3,603.621,324.376,26.1143,26.3597,30.0001,26.2846,26.2542,4.85534,100,0,-999.9,50,0,103.33,103.899
19,BH1_S_1588,1561731776,1517.2,20190628 10:22:56,10:22:56,,1561731768,0.002228071,6.832295516,388.4737298,195.4443371,18.76437726,37.2968986,0.062818334,2.331340951,0.061892923,0.038765086,316.9670107,28.3584917,27.59123226,3.705344137,9.110788219,0.321625471,3.530160762,3.383718666,-98.25792701,-103.7836141,-9.624389761,105.3010798,0.018820943,-0.422072506,4.605497151,8,1,1,0,50798,1999.993871,1685.994863,0.843000015,0.187999986,9,0.5,0: Broadleaf,1561731768,388.4737419,400.0191613,3.349958065,0.019435465,600.069871,95.80882258,0.199982484,26.76550323,27.59123226,999.9,9997.880323,731.0116452,8.996009355,1999.993871,0.900000258,0.099999768,28.0269,41744.44839,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,400.021775,-0.012686679,0.015392348,1,388.42165,0.850424015,0.098165562,1,0.01931569,0.001576154,0.000253606,1,3.33892125,0.238790206,0.022973865,1,4,4,4-Apr,100,100,5.332,-0.022,3,603.802,324.709,26.1551,26.3947,30.0003,26.3145,26.2842,19.2212,100,0,-999.9,400,0,103.327,103.892
20,BH1_S_1588,1561731837,1577.7,20190628 10:23:56,10:23:56,,1561731829,0.002368801,7.07344983,388.0137294,200.3805872,19.23864691,37.25340483,0.067166921,2.331521299,0.066110195,0.04141243,316.9679982,28.34444173,27.60992258,3.709395642,9.664825095,0.34181261,3.53666628,3.367583032,-104.4641137,-102.2070497,-9.479820656,100.8170142,0.018823217,-0.42212352,4.605952365,8,1,1,0,50621,1999.99871,1685.998995,0.843000042,0.188000111,9,0.5,0: Broadleaf,1561731829,388.0137419,400.0011935,3.560157419,0.020023813,600.0707742,95.81052581,0.200006839,26.7968,27.60992258,999.9,9998.910968,730.9919032,8.174910323,1999.99871,0.899998613,0.100001387,28.69085484,41744.52258,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,399.996525,0.208446529,0.033501483,1,388.0321,-0.395437148,0.041474571,1,0.020022197,0.000499696,0.00016742,1,3.55304725,0.185939099,0.017904195,1,4,4,4-Apr,100,100,5.332,-0.022,3,604.179,324.51,26.1917,26.4223,30.0003,26.338,26.3071,19.2191,100,0,-999.9,400,0,103.322,103.888
21,BH1_S_1588,1561731907,1647.7,20190628 10:25:06,10:25:06,,1561731899,0.00247783,11.92281566,579.9812046,281.2180721,27.00070883,55.68597892,0.070566018,2.331478105,0.069400609,0.043478485,316.9674879,28.33751666,27.62729355,3.713164617,10.1014054,0.35784406,3.542517558,3.355320557,-109.2722993,-100.8557634,-9.356786004,97.48263916,0.018822673,-0.422111302,4.605843338,8,1,1,0,50643,1999.996774,1685.99734,0.84300003,0.187999993,9,0.5,0: Broadleaf,1561731899,579.9812258,600.0187097,3.72702129,0.024568916,600.0713226,95.8134,0.200019871,26.82490645,27.62729355,999.9,9998.321613,731.0902903,8.322785806,1999.996774,0.900000226,0.099999816,29,41744.49677,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,600.01675,0.005763602,0.027293543,1,579.9336,0.919452158,0.094222556,1,0.024537665,0.000878607,0.000163175,1,3.72225375,0.104381201,0.010069774,1,4,4,4-Apr,100,100,5.332,-0.022,3,604.424,324.471,26.2249,26.4563,30.0002,26.3702,26.3396,26.6678,100,0,-999.9,600,0,103.317,103.882
22,BH1_S_1588,1561731982,1723.2,20190628 10:26:22,10:26:22,,1561731974,0.002490659,15.40013582,773.9954565,388.006419,37.25394765,74.31419897,0.070843533,2.330809464,0.069668691,0.043646864,316.9675565,28.36951177,27.65709677,3.719638801,10.14282943,0.360067942,3.54997533,3.359570858,-109.8380604,-100.0777517,-9.2903128,97.76143161,0.018814239,-0.421922183,4.604155712,8,1,1,0,50738,1999.997097,1685.997854,0.843000151,0.187999976,9,0.5,0: Broadleaf,1561731974,773.9954839,799.9840968,3.750170968,0.028655503,600.0745484,95.81372903,0.200011548,26.86067097,27.65709677,999.9,9993.807742,731.1586452,7.982859677,1999.997097,0.900000968,0.099999239,29,41744.51613,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,799.987125,0.127103189,0.098395424,1,773.953275,0.961722326,0.097401485,1,0.028450392,0.003921795,0.000426105,1,3.753459,-0.072689381,0.007039462,1,4,4,4-Apr,100,100,5.332,-0.022,3,604.474,324.668,26.2627,26.4952,30.0003,26.4054,26.3747,33.701,100,0,-999.9,800,0,103.311,103.876
23,BH1_S_1588,1561732063,1803.7,20190628 10:27:42,10:27:42,,1561732055,0.002297223,17.68780182,970.1150009,484.4436577,46.51508294,93.1480452,0.064614722,2.331663458,0.063636205,0.039859309,316.9681375,28.44900651,27.68520968,3.72575482,9.36612996,0.332845384,3.55371306,3.392909436,-101.3075145,-101.3982289,-9.411609893,104.8507842,0.018825011,-0.422163734,4.606311199,8,1,1,0,50793,1999.999677,1685.999805,0.843000039,0.188000103,9,0.5,0: Broadleaf,1561732055,970.1150323,999.9861935,3.466506452,0.033008052,600.0682258,95.81754194,0.199987032,26.87857097,27.68520968,999.9,9999.13129,731.4246774,7.929520645,1999.999677,0.89999871,0.10000129,29,41744.53871,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,1000.0093,-0.322311445,0.095820718,1,970.061325,0.986307692,0.103818444,1,0.032917685,0.001391367,0.000215891,1,3.48177775,-0.336935347,0.032431678,1,4,4,4-Apr,100,100,5.332,-0.022,3,604.318,324.44,26.2974,26.5364,30.0003,26.4446,26.4152,40.4122,100,0,-999.9,1000,0,103.306,103.867
24,BH1_S_1588,1561732184,1924.3,20190628 10:29:43,10:29:43,,1561732176,0.001735599,18.75881567,1168.85545,481.2829053,46.21131616,112.2299341,0.047438908,2.331777938,0.046909192,0.029365345,316.9679056,28.65434601,27.71290645,3.731788889,7.107752571,0.252962072,3.558960021,3.478826816,-76.53991524,-101.7296499,-9.444398746,129.2539417,0.018826455,-0.422196119,4.606600173,8,1,1,0,50529,2000.000323,1686.000336,0.843000032,0.187999907,9,0.5,0: Broadleaf,1561732176,1168.855484,1200.033226,2.634556452,0.03830641,600.0669355,95.81694194,0.200007032,26.90367097,27.71290645,999.9,9999.960968,731.9860645,8.171840323,2000.000323,0.900001452,0.099998635,29,41744.60323,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,1200.0035,0.444427767,0.116351837,1,1168.7835,1.797748593,0.174535813,0,0.038227607,0.001456049,0.000230429,1,2.650472,-0.422853208,0.040678118,1,3,4,4-Mar,100,100,5.332,-0.022,3,603.619,324.433,26.3271,26.5821,30.0001,26.4901,26.4599,46.8808,100,0,-999.9,1200,0,103.301,103.861
